2015-09-12,172.0
2015-09-13,172.0
2015-09-14,188.0
2015-09-15,178.0
2015-09-16,188.0
2015-09-17,192.0
2015-09-18,200.0
2015-09-19,164.0
2015-09-20,174.0
2015-09-21,184.0
2015-09-22,186.0
2015-09-23,196.0
2015-09-24,178.0
2015-09-25,180.0
2015-09-26,174.0
2015-09-27,176.0
2015-09-28,184.0
2015-09-29,178.0
2015-09-30,184.0
2015-10-01,183.0
2015-10-02,192.0
2015-10-03,177.0
2015-10-04,186.0
2015-10-05,210.0
2015-10-06,222.0
2015-10-07,192.0
2015-10-08,216.0
2015-10-09,204.0
2015-10-10,192.0
2015-10-11,189.0
2015-10-12,204.0
2015-10-13,213.0
2015-10-14,186.0
2015-10-15,198.0
2015-10-16,201.0
2015-10-17,207.0
2015-10-18,195.0
2015-10-19,201.0
2015-10-20,231.0
2015-10-21,225.0
2015-10-22,249.0
2015-10-23,237.0
2015-10-24,219.0
2015-10-25,231.0
2015-10-26,237.0
2015-10-27,246.0
2015-10-28,249.0
2015-10-29,291.0
2015-10-30,300.0
2015-10-31,264.0
2015-11-01,184.0
2015-11-02,224.0
2015-11-03,284.0
2015-11-04,400.0
2015-11-05,340.0
2015-11-06,260.0
2015-11-07,212.0
2015-11-08,200.0
2015-11-09,220.0
2015-11-10,212.0
2015-11-11,208.0
2015-11-12,188.0
2015-11-13,172.0
2015-11-14,156.0
2015-11-15,160.0
2015-11-16,164.0
2015-11-17,172.0
2015-11-18,168.0
2015-11-19,168.0
2015-11-20,172.0
2015-11-21,172.0
2015-11-22,156.0
2015-11-23,164.0
2015-11-24,164.0
2015-11-25,152.0
2015-11-26,172.0
2015-11-27,156.0
2015-11-28,144.0
2015-11-29,160.0
2015-11-30,176.0
2015-12-01,132.0
2015-12-02,129.0
2015-12-03,120.0
2015-12-04,114.0
2015-12-05,117.0
2015-12-06,126.0
2015-12-07,129.0
2015-12-08,165.0
2015-12-09,300.0
2015-12-10,225.0
2015-12-11,183.0
2015-12-12,168.0
2015-12-13,150.0
2015-12-14,150.0
2015-12-15,156.0
2015-12-16,153.0
2015-12-17,147.0
2015-12-18,144.0
2015-12-19,132.0
2015-12-20,135.0
2015-12-21,138.0
2015-12-22,126.0
2015-12-23,138.0
2015-12-24,141.0
2015-12-25,129.0
2015-12-26,138.0
2015-12-27,132.0
2015-12-28,123.0
2015-12-29,135.0
2015-12-30,132.0
2015-12-31,117.0
2016-01-01,171.0
2016-01-02,189.0
2016-01-03,195.0
2016-01-04,198.0
2016-01-05,219.0
2016-01-06,204.0
2016-01-07,246.0
2016-01-08,243.0
2016-01-09,213.0
2016-01-10,195.0
2016-01-11,213.0
2016-01-12,195.0
2016-01-13,213.0
2016-01-14,204.0
2016-01-15,300.0
2016-01-16,291.0
2016-01-17,252.0
2016-01-18,243.0
2016-01-19,252.0
2016-01-20,255.0
2016-01-21,246.0
2016-01-22,234.0
2016-01-23,219.0
2016-01-24,198.0
2016-01-25,201.0
2016-01-26,219.0
2016-01-27,198.0
2016-01-28,207.0
2016-01-29,198.0
2016-01-30,180.0
2016-01-31,189.0
2016-02-01,237.0
2016-02-02,216.0
2016-02-03,219.0
2016-02-04,225.0
2016-02-05,225.0
2016-02-06,210.0
2016-02-07,213.0
2016-02-08,216.0
2016-02-09,231.0
2016-02-10,237.0
2016-02-11,264.0
2016-02-12,228.0
2016-02-13,225.0
2016-02-14,240.0
2016-02-15,249.0
2016-02-16,264.0
2016-02-17,270.0
2016-02-18,300.0
2016-02-19,288.0
2016-02-20,261.0
2016-02-21,267.0
2016-02-22,246.0
2016-02-23,261.0
2016-02-24,264.0
2016-02-25,237.0
2016-02-26,243.0
2016-02-27,243.0
2016-02-28,228.0
2016-02-29,237.0
2016-03-01,294.0
2016-03-02,270.0
2016-03-03,297.0
2016-03-04,264.0
2016-03-05,300.0
2016-03-06,267.0
2016-03-07,276.0
2016-03-08,276.0
2016-03-09,273.0
2016-03-10,264.0
2016-03-11,255.0
2016-03-12,264.0
2016-03-13,258.0
2016-03-14,282.0
2016-03-15,258.0
2016-03-16,261.0
2016-03-17,270.0
2016-03-18,258.0
2016-03-19,243.0
2016-03-20,264.0
2016-03-21,261.0
2016-03-22,264.0
2016-03-23,258.0
2016-03-24,249.0
2016-03-25,243.0
2016-03-26,231.0
2016-03-27,246.0
2016-03-28,258.0
2016-03-29,267.0
2016-03-30,267.0
2016-03-31,270.0
2016-04-01,228.0
2016-04-02,219.0
2016-04-03,210.0
2016-04-04,231.0
2016-04-05,240.0
2016-04-06,231.0
2016-04-07,237.0
2016-04-08,237.0
2016-04-09,204.0
2016-04-10,228.0
2016-04-11,234.0
2016-04-12,237.0
2016-04-13,237.0
2016-04-14,216.0
2016-04-15,213.0
2016-04-16,201.0
2016-04-17,216.0
2016-04-18,213.0
2016-04-19,237.0
2016-04-20,234.0
2016-04-21,261.0
2016-04-22,267.0
2016-04-23,240.0
2016-04-24,252.0
2016-04-25,249.0
2016-04-26,270.0
2016-04-27,270.0
2016-04-28,300.0
2016-04-29,258.0
2016-04-30,255.0
2016-05-01,120.0
2016-05-02,400.0
2016-05-03,272.0
2016-05-04,188.0
2016-05-05,192.0
2016-05-06,168.0
2016-05-07,152.0
2016-05-08,152.0
2016-05-09,160.0
2016-05-10,160.0
2016-05-11,156.0
2016-05-12,148.0
2016-05-13,136.0
2016-05-14,128.0
2016-05-15,120.0
2016-05-16,124.0
2016-05-17,144.0
2016-05-18,136.0
2016-05-19,148.0
2016-05-20,136.0
2016-05-21,124.0
2016-05-22,120.0
2016-05-23,136.0
2016-05-24,128.0
2016-05-25,136.0
2016-05-26,132.0
2016-05-27,156.0
2016-05-28,176.0
2016-05-29,196.0
2016-05-30,208.0
2016-05-31,188.0
2016-06-01,275.0
2016-06-02,250.0
2016-06-03,270.0
2016-06-04,275.0
2016-06-05,260.0
2016-06-06,285.0
2016-06-07,275.0
2016-06-08,260.0
2016-06-09,265.0
2016-06-10,245.0
2016-06-11,250.0
2016-06-12,370.0
2016-06-13,430.0
2016-06-14,355.0
2016-06-15,330.0
2016-06-16,410.0
2016-06-17,395.0
2016-06-18,350.0
2016-06-19,305.0
2016-06-20,335.0
2016-06-21,410.0
2016-06-22,335.0
2016-06-23,365.0
2016-06-24,500.0
2016-06-25,355.0
2016-06-26,310.0
2016-06-27,325.0
2016-06-28,310.0
2016-06-29,285.0
2016-06-30,300.0
2016-07-01,240.0
2016-07-02,219.0
2016-07-03,234.0
2016-07-04,225.0
2016-07-05,228.0
2016-07-06,222.0
2016-07-07,234.0
2016-07-08,231.0
2016-07-09,300.0
2016-07-10,240.0
2016-07-11,222.0
2016-07-12,213.0
2016-07-13,201.0
2016-07-14,192.0
2016-07-15,192.0
2016-07-16,171.0
2016-07-17,189.0
2016-07-18,180.0
2016-07-19,180.0
2016-07-20,177.0
2016-07-21,183.0
2016-07-22,171.0
2016-07-23,165.0
2016-07-24,180.0
2016-07-25,171.0
2016-07-26,192.0
2016-07-27,204.0
2016-07-28,180.0
2016-07-29,174.0
2016-07-30,168.0
2016-07-31,180.0
2016-08-01,144.0
2016-08-02,174.0
2016-08-03,300.0
2016-08-04,201.0
2016-08-05,156.0
2016-08-06,150.0
2016-08-07,150.0
2016-08-08,156.0
2016-08-09,147.0
2016-08-10,129.0
2016-08-11,129.0
2016-08-12,126.0
2016-08-13,120.0
2016-08-14,117.0
2016-08-15,129.0
2016-08-16,132.0
2016-08-17,129.0
2016-08-18,126.0
2016-08-19,129.0
2016-08-20,117.0
2016-08-21,120.0
2016-08-22,132.0
2016-08-23,132.0
2016-08-24,129.0
2016-08-25,135.0
2016-08-26,129.0
2016-08-27,114.0
2016-08-28,117.0
2016-08-29,123.0
2016-08-30,123.0
2016-08-31,129.0
2016-09-01,258.0
2016-09-02,240.0
2016-09-03,252.0
2016-09-04,279.0
2016-09-05,276.0
2016-09-06,273.0
2016-09-07,273.0
2016-09-08,300.0
2016-09-09,273.0
2016-09-10,270.0
2016-09-11,273.0
2016-09-12,285.0
2016-09-13,270.0
