Category: All categories

Day,bitcoin: (Worldwide)
2022-05-01,27
2022-05-02,28
2022-05-03,27
2022-05-04,26
2022-05-05,33
2022-05-06,34
2022-05-07,29
2022-05-08,33
2022-05-09,60
2022-05-10,60
2022-05-11,69
2022-05-12,100
2022-05-13,76
2022-05-14,56
2022-05-15,49
2022-05-16,50
2022-05-17,46
2022-05-18,45
2022-05-19,43
2022-05-20,39
2022-05-21,35
2022-05-22,35
2022-05-23,37
2022-05-24,37
2022-05-25,33
2022-05-26,35
2022-05-27,36
2022-05-28,30
2022-05-29,28
2022-05-30,36
2022-05-31,36
