Category: All categories

Day,bitcoin: (Worldwide)
2019-07-01,94
2019-07-02,100
2019-07-03,83
2019-07-04,81
2019-07-05,75
2019-07-06,64
2019-07-07,61
2019-07-08,76
2019-07-09,89
2019-07-10,93
2019-07-11,82
2019-07-12,81
2019-07-13,68
2019-07-14,72
2019-07-15,86
2019-07-16,89
2019-07-17,85
2019-07-18,83
2019-07-19,74
2019-07-20,61
2019-07-21,59
2019-07-22,62
2019-07-23,65
2019-07-24,69
2019-07-25,65
2019-07-26,61
2019-07-27,62
2019-07-28,56
2019-07-29,62
2019-07-30,62
2019-07-31,62
