Category: All categories

Day,bitcoin: (Worldwide)
2020-06-01,75
2020-06-02,100
2020-06-03,85
2020-06-04,79
2020-06-05,77
2020-06-06,70
2020-06-07,75
2020-06-08,73
2020-06-09,72
2020-06-10,73
2020-06-11,81
2020-06-12,75
2020-06-13,67
2020-06-14,66
2020-06-15,74
2020-06-16,72
2020-06-17,76
2020-06-18,67
2020-06-19,66
2020-06-20,61
2020-06-21,59
2020-06-22,68
2020-06-23,72
2020-06-24,69
2020-06-25,70
2020-06-26,65
2020-06-27,65
2020-06-28,71
2020-06-29,65
2020-06-30,65
