Category: All categories

Day,bitcoin: (Worldwide)
2022-03-01,100
2022-03-02,89
2022-03-03,78
2022-03-04,77
2022-03-05,70
2022-03-06,64
2022-03-07,77
2022-03-08,70
2022-03-09,81
2022-03-10,74
2022-03-11,69
2022-03-12,60
2022-03-13,60
2022-03-14,65
2022-03-15,62
2022-03-16,66
2022-03-17,64
2022-03-18,64
2022-03-19,58
2022-03-20,53
2022-03-21,57
2022-03-22,64
2022-03-23,59
2022-03-24,68
2022-03-25,67
2022-03-26,57
2022-03-27,61
2022-03-28,75
2022-03-29,69
2022-03-30,65
2022-03-31,60
