Category: All categories

Day,bitcoin: (Worldwide)
2017-04-01,84
2017-04-02,87
2017-04-03,85
2017-04-04,87
2017-04-05,83
2017-04-06,85
2017-04-07,89
2017-04-08,87
2017-04-09,75
2017-04-10,89
2017-04-11,97
2017-04-12,85
2017-04-13,89
2017-04-14,85
2017-04-15,79
2017-04-16,84
2017-04-17,86
2017-04-18,89
2017-04-19,82
2017-04-20,82
2017-04-21,90
2017-04-22,77
2017-04-23,78
2017-04-24,81
2017-04-25,86
2017-04-26,92
2017-04-27,97
2017-04-28,100
2017-04-29,87
2017-04-30,90
