Category: All categories

Day,bitcoin: (Worldwide)
2018-06-01,59
2018-06-02,55
2018-06-03,57
2018-06-04,61
2018-06-05,61
2018-06-06,60
2018-06-07,58
2018-06-08,56
2018-06-09,51
2018-06-10,72
2018-06-11,100
2018-06-12,75
2018-06-13,87
2018-06-14,81
2018-06-15,62
2018-06-16,59
2018-06-17,53
2018-06-18,66
2018-06-19,65
2018-06-20,62
2018-06-21,59
2018-06-22,72
2018-06-23,68
2018-06-24,75
2018-06-25,67
2018-06-26,63
2018-06-27,62
2018-06-28,60
2018-06-29,76
2018-06-30,68
