Category: All categories

Day,bitcoin: (Worldwide)
2020-05-01,53
2020-05-02,50
2020-05-03,53
2020-05-04,48
2020-05-05,47
2020-05-06,55
2020-05-07,66
2020-05-08,76
2020-05-09,63
2020-05-10,82
2020-05-11,100
2020-05-12,72
2020-05-13,63
2020-05-14,61
2020-05-15,55
2020-05-16,48
2020-05-17,48
2020-05-18,50
2020-05-19,45
2020-05-20,46
2020-05-21,49
2020-05-22,44
2020-05-23,39
2020-05-24,41
2020-05-25,45
2020-05-26,42
2020-05-27,40
2020-05-28,40
2020-05-29,39
2020-05-30,38
2020-05-31,37
