Category: All categories

Day,bitcoin: (Worldwide)
2018-05-01,84
2018-05-02,81
2018-05-03,90
2018-05-04,87
2018-05-05,85
2018-05-06,82
2018-05-07,88
2018-05-08,92
2018-05-09,86
2018-05-10,84
2018-05-11,100
2018-05-12,73
2018-05-13,71
2018-05-14,80
2018-05-15,74
2018-05-16,82
2018-05-17,81
2018-05-18,75
2018-05-19,64
2018-05-20,68
2018-05-21,76
2018-05-22,79
2018-05-23,93
2018-05-24,92
2018-05-25,78
2018-05-26,64
2018-05-27,68
2018-05-28,73
2018-05-29,77
2018-05-30,73
2018-05-31,71
