Category: All categories

Day,bitcoin: (Worldwide)
2016-02-01,79
2016-02-02,72
2016-02-03,73
2016-02-04,75
2016-02-05,75
2016-02-06,70
2016-02-07,71
2016-02-08,72
2016-02-09,77
2016-02-10,79
2016-02-11,88
2016-02-12,76
2016-02-13,75
2016-02-14,80
2016-02-15,83
2016-02-16,88
2016-02-17,90
2016-02-18,100
2016-02-19,96
2016-02-20,87
2016-02-21,89
2016-02-22,82
2016-02-23,87
2016-02-24,88
2016-02-25,79
2016-02-26,81
2016-02-27,81
2016-02-28,76
2016-02-29,79
