Category: All categories

Day,bitcoin: (Worldwide)
2015-10-01,61
2015-10-02,64
2015-10-03,59
2015-10-04,62
2015-10-05,70
2015-10-06,74
2015-10-07,64
2015-10-08,72
2015-10-09,68
2015-10-10,64
2015-10-11,63
2015-10-12,68
2015-10-13,71
2015-10-14,62
2015-10-15,66
2015-10-16,67
2015-10-17,69
2015-10-18,65
2015-10-19,67
2015-10-20,77
2015-10-21,75
2015-10-22,83
2015-10-23,79
2015-10-24,73
2015-10-25,77
2015-10-26,79
2015-10-27,82
2015-10-28,83
2015-10-29,97
2015-10-30,100
2015-10-31,88
