Category: All categories

Day,bitcoin: (Worldwide)
2017-08-01,94
2017-08-02,83
2017-08-03,58
2017-08-04,50
2017-08-05,66
2017-08-06,51
2017-08-07,63
2017-08-08,70
2017-08-09,60
2017-08-10,54
2017-08-11,59
2017-08-12,68
2017-08-13,84
2017-08-14,100
2017-08-15,96
2017-08-16,82
2017-08-17,79
2017-08-18,77
2017-08-19,73
2017-08-20,70
2017-08-21,68
2017-08-22,75
2017-08-23,70
2017-08-24,68
2017-08-25,69
2017-08-26,59
2017-08-27,57
2017-08-28,59
2017-08-29,72
2017-08-30,72
2017-08-31,84
