Category: All categories

Day,bitcoin: (Worldwide)
2019-08-01,70
2019-08-02,77
2019-08-03,66
2019-08-04,66
2019-08-05,99
2019-08-06,100
2019-08-07,88
2019-08-08,80
2019-08-09,77
2019-08-10,67
2019-08-11,65
2019-08-12,74
2019-08-13,75
2019-08-14,82
2019-08-15,87
2019-08-16,74
2019-08-17,63
2019-08-18,62
2019-08-19,71
2019-08-20,72
2019-08-21,71
2019-08-22,69
2019-08-23,70
2019-08-24,59
2019-08-25,56
2019-08-26,65
2019-08-27,65
2019-08-28,69
2019-08-29,73
2019-08-30,62
2019-08-31,51
