Category: All categories

Day,bitcoin: (Worldwide)
2015-06-01,50
2015-06-02,48
2015-06-03,47
2015-06-04,49
2015-06-05,46
2015-06-06,49
2015-06-07,47
2015-06-08,44
2015-06-09,47
2015-06-10,48
2015-06-11,47
2015-06-12,47
2015-06-13,39
2015-06-14,46
2015-06-15,45
2015-06-16,48
2015-06-17,55
2015-06-18,100
2015-06-19,60
2015-06-20,59
2015-06-21,49
2015-06-22,48
2015-06-23,48
2015-06-24,47
2015-06-25,52
2015-06-26,45
2015-06-27,48
2015-06-28,49
2015-06-29,59
2015-06-30,72
