Category: All categories

Day,bitcoin: (Worldwide)
2021-12-01,45
2021-12-02,43
2021-12-03,46
2021-12-04,100
2021-12-05,72
2021-12-06,70
2021-12-07,60
2021-12-08,52
2021-12-09,52
2021-12-10,51
2021-12-11,45
2021-12-12,44
2021-12-13,55
2021-12-14,56
2021-12-15,53
2021-12-16,48
2021-12-17,47
2021-12-18,43
2021-12-19,41
2021-12-20,48
2021-12-21,47
2021-12-22,44
2021-12-23,44
2021-12-24,47
2021-12-25,45
2021-12-26,43
2021-12-27,43
2021-12-28,45
2021-12-29,46
2021-12-30,46
2021-12-31,43
