Category: All categories

Day,bitcoin: (Worldwide)
2016-06-01,55
2016-06-02,50
2016-06-03,54
2016-06-04,55
2016-06-05,52
2016-06-06,57
2016-06-07,55
2016-06-08,52
2016-06-09,53
2016-06-10,49
2016-06-11,50
2016-06-12,74
2016-06-13,86
2016-06-14,71
2016-06-15,66
2016-06-16,82
2016-06-17,79
2016-06-18,70
2016-06-19,61
2016-06-20,67
2016-06-21,82
2016-06-22,67
2016-06-23,73
2016-06-24,100
2016-06-25,71
2016-06-26,62
2016-06-27,65
2016-06-28,62
2016-06-29,57
2016-06-30,60
