Category: All categories

Day,bitcoin: (Worldwide)
2021-08-01,82
2021-08-02,80
2021-08-03,75
2021-08-04,73
2021-08-05,73
2021-08-06,84
2021-08-07,92
2021-08-08,89
2021-08-09,100
2021-08-10,92
2021-08-11,95
2021-08-12,93
2021-08-13,82
2021-08-14,85
2021-08-15,82
2021-08-16,84
2021-08-17,78
2021-08-18,86
2021-08-19,73
2021-08-20,86
2021-08-21,81
2021-08-22,80
2021-08-23,100
2021-08-24,87
2021-08-25,82
2021-08-26,80
2021-08-27,78
2021-08-28,68
2021-08-29,66
2021-08-30,69
2021-08-31,70
