Category: All categories

Day,bitcoin: (Worldwide)
2022-02-01,62
2022-02-02,58
2022-02-03,58
2022-02-04,61
2022-02-05,61
2022-02-06,52
2022-02-07,64
2022-02-08,60
2022-02-09,57
2022-02-10,46
2022-02-11,52
2022-02-12,46
2022-02-13,45
2022-02-14,49
2022-02-15,51
2022-02-16,44
2022-02-17,48
2022-02-18,50
2022-02-19,45
2022-02-20,51
2022-02-21,54
2022-02-22,59
2022-02-23,49
2022-02-24,100
2022-02-25,68
2022-02-26,49
2022-02-27,51
2022-02-28,63
