Category: All categories

Day,bitcoin: (Worldwide)
2022-04-01,89
2022-04-02,81
2022-04-03,76
2022-04-04,86
2022-04-05,81
2022-04-06,90
2022-04-07,87
2022-04-08,83
2022-04-09,77
2022-04-10,72
2022-04-11,100
2022-04-12,90
2022-04-13,86
2022-04-14,79
2022-04-15,78
2022-04-16,69
2022-04-17,67
2022-04-18,87
2022-04-19,78
2022-04-20,75
2022-04-21,76
2022-04-22,75
2022-04-23,65
2022-04-24,64
2022-04-25,84
2022-04-26,84
2022-04-27,80
2022-04-28,77
2022-04-29,75
2022-04-30,72
