Category: All categories

Day,bitcoin: (Worldwide)
2015-12-01,44
2015-12-02,43
2015-12-03,40
2015-12-04,38
2015-12-05,39
2015-12-06,42
2015-12-07,43
2015-12-08,55
2015-12-09,100
2015-12-10,75
2015-12-11,61
2015-12-12,56
2015-12-13,50
2015-12-14,50
2015-12-15,52
2015-12-16,51
2015-12-17,49
2015-12-18,48
2015-12-19,44
2015-12-20,45
2015-12-21,46
2015-12-22,42
2015-12-23,46
2015-12-24,47
2015-12-25,43
2015-12-26,46
2015-12-27,44
2015-12-28,41
2015-12-29,45
2015-12-30,44
2015-12-31,39
