Category: All categories

Day,bitcoin: (Worldwide)
2020-09-01,85
2020-09-02,85
2020-09-03,95
2020-09-04,100
2020-09-05,90
2020-09-06,86
2020-09-07,84
2020-09-08,82
2020-09-09,79
2020-09-10,75
2020-09-11,70
2020-09-12,71
2020-09-13,69
2020-09-14,76
2020-09-15,74
2020-09-16,73
2020-09-17,69
2020-09-18,70
2020-09-19,65
2020-09-20,67
2020-09-21,73
2020-09-22,69
2020-09-23,64
2020-09-24,68
2020-09-25,68
2020-09-26,65
2020-09-27,58
2020-09-28,65
2020-09-29,66
2020-09-30,62
