Category: All categories

Day,bitcoin: (Worldwide)
2021-10-01,54
2021-10-02,46
2021-10-03,42
2021-10-04,46
2021-10-05,55
2021-10-06,72
2021-10-07,60
2021-10-08,55
2021-10-09,49
2021-10-10,46
2021-10-11,55
2021-10-12,55
2021-10-13,52
2021-10-14,56
2021-10-15,78
2021-10-16,71
2021-10-17,59
2021-10-18,70
2021-10-19,80
2021-10-20,100
2021-10-21,93
2021-10-22,73
2021-10-23,57
2021-10-24,54
2021-10-25,63
2021-10-26,66
2021-10-27,69
2021-10-28,64
2021-10-29,58
2021-10-30,50
2021-10-31,49
