Category: All categories

Day,bitcoin: (Worldwide)
2016-03-01,98
2016-03-02,90
2016-03-03,99
2016-03-04,88
2016-03-05,100
2016-03-06,89
2016-03-07,92
2016-03-08,92
2016-03-09,91
2016-03-10,88
2016-03-11,85
2016-03-12,88
2016-03-13,86
2016-03-14,94
2016-03-15,86
2016-03-16,87
2016-03-17,90
2016-03-18,86
2016-03-19,81
2016-03-20,88
2016-03-21,87
2016-03-22,88
2016-03-23,86
2016-03-24,83
2016-03-25,81
2016-03-26,77
2016-03-27,82
2016-03-28,86
2016-03-29,89
2016-03-30,89
2016-03-31,90
