Category: All categories

Day,bitcoin: (Worldwide)
2019-12-01,78
2019-12-02,85
2019-12-03,83
2019-12-04,87
2019-12-05,86
2019-12-06,78
2019-12-07,69
2019-12-08,68
2019-12-09,76
2019-12-10,76
2019-12-11,79
2019-12-12,77
2019-12-13,80
2019-12-14,78
2019-12-15,70
2019-12-16,85
2019-12-17,97
2019-12-18,100
2019-12-19,94
2019-12-20,83
2019-12-21,73
2019-12-22,70
2019-12-23,88
2019-12-24,77
2019-12-25,73
2019-12-26,77
2019-12-27,76
2019-12-28,73
2019-12-29,76
2019-12-30,76
2019-12-31,76
