Category: All categories

Day,bitcoin: (Worldwide)
2018-04-01,89
2018-04-02,95
2018-04-03,91
2018-04-04,86
2018-04-05,92
2018-04-06,100
2018-04-07,77
2018-04-08,69
2018-04-09,85
2018-04-10,81
2018-04-11,76
2018-04-12,92
2018-04-13,93
2018-04-14,72
2018-04-15,71
2018-04-16,78
2018-04-17,71
2018-04-18,73
2018-04-19,75
2018-04-20,76
2018-04-21,72
2018-04-22,68
2018-04-23,76
2018-04-24,91
2018-04-25,87
2018-04-26,73
2018-04-27,66
2018-04-28,61
2018-04-29,61
2018-04-30,65
