Category: All categories

Day,bitcoin: (Worldwide)
2020-10-01,48
2020-10-02,51
2020-10-03,44
2020-10-04,43
2020-10-05,48
2020-10-06,47
2020-10-07,47
2020-10-08,48
2020-10-09,51
2020-10-10,54
2020-10-11,49
2020-10-12,55
2020-10-13,53
2020-10-14,53
2020-10-15,52
2020-10-16,51
2020-10-17,48
2020-10-18,48
2020-10-19,51
2020-10-20,60
2020-10-21,97
2020-10-22,100
2020-10-23,82
2020-10-24,69
2020-10-25,68
2020-10-26,72
2020-10-27,84
2020-10-28,90
2020-10-29,77
2020-10-30,72
2020-10-31,75
