Category: All categories

Day,bitcoin: (Worldwide)
2016-04-01,76
2016-04-02,73
2016-04-03,70
2016-04-04,77
2016-04-05,80
2016-04-06,77
2016-04-07,79
2016-04-08,79
2016-04-09,68
2016-04-10,76
2016-04-11,78
2016-04-12,79
2016-04-13,79
2016-04-14,72
2016-04-15,71
2016-04-16,67
2016-04-17,72
2016-04-18,71
2016-04-19,79
2016-04-20,78
2016-04-21,87
2016-04-22,89
2016-04-23,80
2016-04-24,84
2016-04-25,83
2016-04-26,90
2016-04-27,90
2016-04-28,100
2016-04-29,86
2016-04-30,85
