Category: All categories

Day,bitcoin: (Worldwide)
2017-03-01,57
2017-03-02,68
2017-03-03,98
2017-03-04,78
2017-03-05,62
2017-03-06,70
2017-03-07,77
2017-03-08,74
2017-03-09,72
2017-03-10,100
2017-03-11,82
2017-03-12,66
2017-03-13,66
2017-03-14,62
2017-03-15,66
2017-03-16,59
2017-03-17,65
2017-03-18,77
2017-03-19,72
2017-03-20,64
2017-03-21,63
2017-03-22,59
2017-03-23,61
2017-03-24,67
2017-03-25,66
2017-03-26,61
2017-03-27,63
2017-03-28,56
2017-03-29,56
2017-03-30,55
2017-03-31,56
