Category: All categories

Day,bitcoin: (Worldwide)
2016-11-01,94
2016-11-02,85
2016-11-03,85
2016-11-04,83
2016-11-05,83
2016-11-06,79
2016-11-07,80
2016-11-08,79
2016-11-09,100
2016-11-10,87
2016-11-11,78
2016-11-12,78
2016-11-13,79
2016-11-14,78
2016-11-15,85
2016-11-16,84
2016-11-17,89
2016-11-18,92
2016-11-19,84
2016-11-20,81
2016-11-21,80
2016-11-22,85
2016-11-23,84
2016-11-24,84
2016-11-25,78
2016-11-26,75
2016-11-27,81
2016-11-28,82
2016-11-29,89
2016-11-30,82
