Category: All categories

Day,bitcoin: (Worldwide)
2016-10-01,68
2016-10-02,67
2016-10-03,68
2016-10-04,69
2016-10-05,70
2016-10-06,68
2016-10-07,71
2016-10-08,68
2016-10-09,69
2016-10-10,66
2016-10-11,83
2016-10-12,80
2016-10-13,76
2016-10-14,78
2016-10-15,69
2016-10-16,73
2016-10-17,72
2016-10-18,77
2016-10-19,74
2016-10-20,68
2016-10-21,70
2016-10-22,72
2016-10-23,72
2016-10-24,77
2016-10-25,76
2016-10-26,78
2016-10-27,86
2016-10-28,94
2016-10-29,100
2016-10-30,88
2016-10-31,90
