Category: All categories

Day,bitcoin: (Worldwide)
2018-01-01,42
2018-01-02,54
2018-01-03,55
2018-01-04,51
2018-01-05,50
2018-01-06,45
2018-01-07,45
2018-01-08,49
2018-01-09,49
2018-01-10,49
2018-01-11,55
2018-01-12,47
2018-01-13,41
2018-01-14,37
2018-01-15,39
2018-01-16,75
2018-01-17,100
2018-01-18,70
2018-01-19,50
2018-01-20,41
2018-01-21,36
2018-01-22,46
2018-01-23,44
2018-01-24,41
2018-01-25,38
2018-01-26,39
2018-01-27,32
2018-01-28,31
2018-01-29,31
2018-01-30,35
2018-01-31,38
