Category: All categories

Day,bitcoin: (Worldwide)
2022-12-01,98
2022-12-02,85
2022-12-03,79
2022-12-04,80
2022-12-05,91
2022-12-06,90
2022-12-07,92
2022-12-08,96
2022-12-09,80
2022-12-10,72
2022-12-11,77
2022-12-12,80
2022-12-13,100
2022-12-14,94
2022-12-15,88
2022-12-16,93
2022-12-17,84
2022-12-18,75
2022-12-19,87
2022-12-20,89
2022-12-21,90
2022-12-22,90
2022-12-23,84
2022-12-24,76
2022-12-25,75
2022-12-26,82
2022-12-27,84
2022-12-28,92
2022-12-29,80
2022-12-30,85
2022-12-31,71
