Category: All categories

Day,bitcoin: (Worldwide)
2016-05-01,30
2016-05-02,100
2016-05-03,68
2016-05-04,47
2016-05-05,48
2016-05-06,42
2016-05-07,38
2016-05-08,38
2016-05-09,40
2016-05-10,40
2016-05-11,39
2016-05-12,37
2016-05-13,34
2016-05-14,32
2016-05-15,30
2016-05-16,31
2016-05-17,36
2016-05-18,34
2016-05-19,37
2016-05-20,34
2016-05-21,31
2016-05-22,30
2016-05-23,34
2016-05-24,32
2016-05-25,34
2016-05-26,33
2016-05-27,39
2016-05-28,44
2016-05-29,49
2016-05-30,52
2016-05-31,47
