Category: All categories

Day,bitcoin: (Worldwide)
2015-02-01,60
2015-02-02,58
2015-02-03,65
2015-02-04,62
2015-02-05,68
2015-02-06,60
2015-02-07,74
2015-02-08,74
2015-02-09,73
2015-02-10,70
2015-02-11,68
2015-02-12,66
2015-02-13,58
2015-02-14,59
2015-02-15,63
2015-02-16,64
2015-02-17,65
2015-02-18,65
2015-02-19,70
2015-02-20,100
2015-02-21,65
2015-02-22,62
2015-02-23,64
2015-02-24,59
2015-02-25,56
2015-02-26,58
2015-02-27,60
2015-02-28,54
