Category: All categories

Day,bitcoin: (Worldwide)
2020-07-01,48
2020-07-02,48
2020-07-03,47
2020-07-04,46
2020-07-05,45
2020-07-06,49
2020-07-07,49
2020-07-08,51
2020-07-09,49
2020-07-10,48
2020-07-11,44
2020-07-12,44
2020-07-13,49
2020-07-14,50
2020-07-15,60
2020-07-16,70
2020-07-17,52
2020-07-18,72
2020-07-19,45
2020-07-20,45
2020-07-21,47
2020-07-22,51
2020-07-23,55
2020-07-24,55
2020-07-25,53
2020-07-26,64
2020-07-27,92
2020-07-28,100
2020-07-29,80
2020-07-30,71
2020-07-31,73
