Category: All categories

Day,bitcoin: (Worldwide)
2017-11-01,29
2017-11-02,39
2017-11-03,35
2017-11-04,28
2017-11-05,26
2017-11-06,28
2017-11-07,27
2017-11-08,29
2017-11-09,26
2017-11-10,32
2017-11-11,31
2017-11-12,41
2017-11-13,35
2017-11-14,29
2017-11-15,28
2017-11-16,29
2017-11-17,33
2017-11-18,25
2017-11-19,25
2017-11-20,32
2017-11-21,34
2017-11-22,28
2017-11-23,27
2017-11-24,25
2017-11-25,26
2017-11-26,38
2017-11-27,55
2017-11-28,62
2017-11-29,100
2017-11-30,82
