Category: All categories

Day,bitcoin: (Italy)
2016-01-01,55
2016-01-02,54
2016-01-03,75
2016-01-04,63
2016-01-05,54
2016-01-06,70
2016-01-07,76
2016-01-08,82
2016-01-09,55
2016-01-10,61
2016-01-11,61
2016-01-12,77
2016-01-13,53
2016-01-14,46
2016-01-15,56
2016-01-16,100
2016-01-17,65
2016-01-18,60
2016-01-19,61
2016-01-20,45
2016-01-21,42
2016-01-22,92
2016-01-23,83
2016-01-24,50
2016-01-25,78
2016-01-26,71
2016-01-27,56
2016-01-28,50
2016-01-29,52
2016-01-30,56
2016-01-31,71
