Category: All categories

Day,bitcoin: (Worldwide)
2019-11-01,75
2019-11-02,66
2019-11-03,65
2019-11-04,74
2019-11-05,78
2019-11-06,73
2019-11-07,72
2019-11-08,75
2019-11-09,64
2019-11-10,63
2019-11-11,70
2019-11-12,69
2019-11-13,68
2019-11-14,65
2019-11-15,67
2019-11-16,57
2019-11-17,61
2019-11-18,69
2019-11-19,75
2019-11-20,70
2019-11-21,84
2019-11-22,100
2019-11-23,79
2019-11-24,75
2019-11-25,98
2019-11-26,89
2019-11-27,84
2019-11-28,74
2019-11-29,71
2019-11-30,66
