Category: All categories

Day,bitcoin: (Worldwide)
2017-07-01,62
2017-07-02,66
2017-07-03,69
2017-07-04,72
2017-07-05,78
2017-07-06,74
2017-07-07,70
2017-07-08,69
2017-07-09,63
2017-07-10,80
2017-07-11,92
2017-07-12,85
2017-07-13,80
2017-07-14,78
2017-07-15,91
2017-07-16,100
2017-07-17,95
2017-07-18,95
2017-07-19,85
2017-07-20,92
2017-07-21,100
2017-07-22,80
2017-07-23,80
2017-07-24,83
2017-07-25,90
2017-07-26,87
2017-07-27,82
2017-07-28,99
2017-07-29,75
2017-07-30,76
2017-07-31,98
