Category: All categories

Day,bitcoin: (Worldwide)
2018-11-01,38
2018-11-02,37
2018-11-03,30
2018-11-04,36
2018-11-05,42
2018-11-06,41
2018-11-07,41
2018-11-08,40
2018-11-09,37
2018-11-10,32
2018-11-11,29
2018-11-12,36
2018-11-13,38
2018-11-14,62
2018-11-15,70
2018-11-16,55
2018-11-17,44
2018-11-18,42
2018-11-19,73
2018-11-20,100
2018-11-21,78
2018-11-22,59
2018-11-23,62
2018-11-24,57
2018-11-25,85
2018-11-26,85
2018-11-27,78
2018-11-28,71
2018-11-29,61
2018-11-30,57
