Category: All categories

Day,bitcoin: (Italy)
2016-02-01,42
2016-02-02,43
2016-02-03,61
2016-02-04,21
2016-02-05,50
2016-02-06,33
2016-02-07,39
2016-02-08,35
2016-02-09,43
2016-02-10,66
2016-02-11,42
2016-02-12,42
2016-02-13,46
2016-02-14,34
2016-02-15,15
2016-02-16,55
2016-02-17,63
2016-02-18,58
2016-02-19,43
2016-02-20,59
2016-02-21,51
2016-02-22,49
2016-02-23,100
2016-02-24,38
2016-02-25,46
2016-02-26,39
2016-02-27,40
2016-02-28,34
2016-02-29,57
