Category: All categories

Day,bitcoin: (Italy)
2018-09-01,49
2018-09-02,64
2018-09-03,67
2018-09-04,70
2018-09-05,88
2018-09-06,79
2018-09-07,71
2018-09-08,61
2018-09-09,65
2018-09-10,69
2018-09-11,67
2018-09-12,98
2018-09-13,76
2018-09-14,65
2018-09-15,51
2018-09-16,54
2018-09-17,67
2018-09-18,61
2018-09-19,100
2018-09-20,68
2018-09-21,82
2018-09-22,52
2018-09-23,46
2018-09-24,48
2018-09-25,73
2018-09-26,66
2018-09-27,59
2018-09-28,70
2018-09-29,43
2018-09-30,57
