Category: All categories

Day,bitcoin: (Worldwide)
2017-05-01,21
2017-05-02,23
2017-05-03,24
2017-05-04,34
2017-05-05,29
2017-05-06,24
2017-05-07,23
2017-05-08,26
2017-05-09,37
2017-05-10,34
2017-05-11,38
2017-05-12,43
2017-05-13,46
2017-05-14,38
2017-05-15,51
2017-05-16,47
2017-05-17,37
2017-05-18,36
2017-05-19,40
2017-05-20,37
2017-05-21,42
2017-05-22,64
2017-05-23,71
2017-05-24,74
2017-05-25,100
2017-05-26,80
2017-05-27,68
2017-05-28,51
2017-05-29,46
2017-05-30,48
2017-05-31,47
