Category: All categories

Day,bitcoin: (Italy)
2017-05-01,15
2017-05-02,26
2017-05-03,29
2017-05-04,26
2017-05-05,34
2017-05-06,34
2017-05-07,31
2017-05-08,26
2017-05-09,39
2017-05-10,45
2017-05-11,40
2017-05-12,62
2017-05-13,100
2017-05-14,63
2017-05-15,59
2017-05-16,67
2017-05-17,47
2017-05-18,50
2017-05-19,54
2017-05-20,48
2017-05-21,38
2017-05-22,71
2017-05-23,60
2017-05-24,86
2017-05-25,86
2017-05-26,82
2017-05-27,66
2017-05-28,50
2017-05-29,48
2017-05-30,57
2017-05-31,56
