Category: All categories

Day,bitcoin: (Italy)
2017-04-01,65
2017-04-02,63
2017-04-03,43
2017-04-04,70
2017-04-05,100
2017-04-06,95
2017-04-07,53
2017-04-08,88
2017-04-09,74
2017-04-10,83
2017-04-11,87
2017-04-12,55
2017-04-13,63
2017-04-14,66
2017-04-15,43
2017-04-16,22
2017-04-17,56
2017-04-18,56
2017-04-19,53
2017-04-20,58
2017-04-21,15
2017-04-22,52
2017-04-23,40
2017-04-24,41
2017-04-25,60
2017-04-26,66
2017-04-27,74
2017-04-28,76
2017-04-29,70
2017-04-30,82
