Category: All categories

Day,bitcoin: (Worldwide)
2016-09-01,86
2016-09-02,80
2016-09-03,84
2016-09-04,93
2016-09-05,92
2016-09-06,91
2016-09-07,91
2016-09-08,100
2016-09-09,91
2016-09-10,90
2016-09-11,91
2016-09-12,95
2016-09-13,90
2016-09-14,85
2016-09-15,91
2016-09-16,86
2016-09-17,81
2016-09-18,87
2016-09-19,83
2016-09-20,90
2016-09-21,97
2016-09-22,91
2016-09-23,87
2016-09-24,90
2016-09-25,84
2016-09-26,84
2016-09-27,84
2016-09-28,85
2016-09-29,83
2016-09-30,85
