Category: All categories

Day,bitcoin: (Italy)
2017-10-01,65
2017-10-02,72
2017-10-03,55
2017-10-04,55
2017-10-05,58
2017-10-06,55
2017-10-07,53
2017-10-08,60
2017-10-09,59
2017-10-10,61
2017-10-11,59
2017-10-12,83
2017-10-13,91
2017-10-14,94
2017-10-15,72
2017-10-16,86
2017-10-17,80
2017-10-18,72
2017-10-19,77
2017-10-20,84
2017-10-21,100
2017-10-22,83
2017-10-23,94
2017-10-24,92
2017-10-25,87
2017-10-26,82
2017-10-27,80
2017-10-28,65
2017-10-29,77
2017-10-30,69
2017-10-31,83
