Category: All categories

Day,bitcoin: (Italy)
2019-01-01,72
2019-01-02,79
2019-01-03,79
2019-01-04,85
2019-01-05,95
2019-01-06,80
2019-01-07,81
2019-01-08,76
2019-01-09,91
2019-01-10,82
2019-01-11,82
2019-01-12,57
2019-01-13,54
2019-01-14,100
2019-01-15,95
2019-01-16,84
2019-01-17,99
2019-01-18,94
2019-01-19,62
2019-01-20,65
2019-01-21,64
2019-01-22,53
2019-01-23,59
2019-01-24,64
2019-01-25,53
2019-01-26,55
2019-01-27,44
2019-01-28,62
2019-01-29,59
2019-01-30,57
2019-01-31,54
