Category: All categories

Day,bitcoin: (Worldwide)
2018-02-01,57
2018-02-02,78
2018-02-03,51
2018-02-04,44
2018-02-05,77
2018-02-06,100
2018-02-07,64
2018-02-08,50
2018-02-09,44
2018-02-10,39
2018-02-11,34
2018-02-12,37
2018-02-13,34
2018-02-14,35
2018-02-15,38
2018-02-16,33
2018-02-17,32
2018-02-18,32
2018-02-19,31
2018-02-20,34
2018-02-21,34
2018-02-22,32
2018-02-23,27
2018-02-24,25
2018-02-25,23
2018-02-26,26
2018-02-27,27
2018-02-28,25
