Category: All categories

Day,bitcoin: (Italy)
2015-08-01,95
2015-08-02,100
2015-08-03,50
2015-08-04,61
2015-08-05,69
2015-08-06,56
2015-08-07,53
2015-08-08,54
2015-08-09,30
2015-08-10,0
2015-08-11,52
2015-08-12,38
2015-08-13,38
2015-08-14,59
2015-08-15,65
2015-08-16,15
2015-08-17,39
2015-08-18,48
2015-08-19,41
2015-08-20,50
2015-08-21,38
2015-08-22,25
2015-08-23,50
2015-08-24,48
2015-08-25,51
2015-08-26,58
2015-08-27,53
2015-08-28,57
2015-08-29,57
2015-08-30,29
2015-08-31,63
