Category: All categories

Day,bitcoin: (Italy)
2016-10-01,84
2016-10-02,21
2016-10-03,44
2016-10-04,35
2016-10-05,50
2016-10-06,52
2016-10-07,100
2016-10-08,42
2016-10-09,57
2016-10-10,40
2016-10-11,73
2016-10-12,51
2016-10-13,49
2016-10-14,85
2016-10-15,9
2016-10-16,47
2016-10-17,35
2016-10-18,51
2016-10-19,43
2016-10-20,45
2016-10-21,60
2016-10-22,33
2016-10-23,69
2016-10-24,49
2016-10-25,39
2016-10-26,43
2016-10-27,40
2016-10-28,56
2016-10-29,73
2016-10-30,22
2016-10-31,56
