Category: All categories

Day,bitcoin: (Worldwide)
2019-10-01,67
2019-10-02,65
2019-10-03,62
2019-10-04,59
2019-10-05,52
2019-10-06,51
2019-10-07,60
2019-10-08,60
2019-10-09,64
2019-10-10,59
2019-10-11,57
2019-10-12,49
2019-10-13,47
2019-10-14,55
2019-10-15,57
2019-10-16,57
2019-10-17,55
2019-10-18,55
2019-10-19,48
2019-10-20,49
2019-10-21,55
2019-10-22,54
2019-10-23,71
2019-10-24,66
2019-10-25,74
2019-10-26,100
2019-10-27,75
2019-10-28,76
2019-10-29,71
2019-10-30,64
2019-10-31,63
