Category: All categories

Day,bitcoin: (Italy)
2019-07-01,99
2019-07-02,100
2019-07-03,82
2019-07-04,82
2019-07-05,85
2019-07-06,69
2019-07-07,66
2019-07-08,68
2019-07-09,92
2019-07-10,84
2019-07-11,84
2019-07-12,79
2019-07-13,59
2019-07-14,68
2019-07-15,79
2019-07-16,84
2019-07-17,92
2019-07-18,84
2019-07-19,73
2019-07-20,65
2019-07-21,58
2019-07-22,75
2019-07-23,81
2019-07-24,73
2019-07-25,68
2019-07-26,56
2019-07-27,47
2019-07-28,48
2019-07-29,59
2019-07-30,59
2019-07-31,60
