Category: All categories

Day,bitcoin: (Italy)
2020-08-01,98
2020-08-02,100
2020-08-03,89
2020-08-04,73
2020-08-05,75
2020-08-06,87
2020-08-07,81
2020-08-08,63
2020-08-09,62
2020-08-10,78
2020-08-11,83
2020-08-12,69
2020-08-13,65
2020-08-14,59
2020-08-15,67
2020-08-16,62
2020-08-17,69
2020-08-18,82
2020-08-19,76
2020-08-20,76
2020-08-21,60
2020-08-22,67
2020-08-23,68
2020-08-24,56
2020-08-25,58
2020-08-26,69
2020-08-27,59
2020-08-28,64
2020-08-29,55
2020-08-30,55
2020-08-31,56
