Category: All categories

Day,bitcoin: (Worldwide)
2019-04-01,41
2019-04-02,99
2019-04-03,100
2019-04-04,80
2019-04-05,60
2019-04-06,52
2019-04-07,53
2019-04-08,63
2019-04-09,58
2019-04-10,60
2019-04-11,58
2019-04-12,53
2019-04-13,45
2019-04-14,38
2019-04-15,51
2019-04-16,51
2019-04-17,52
2019-04-18,52
2019-04-19,47
2019-04-20,44
2019-04-21,42
2019-04-22,49
2019-04-23,68
2019-04-24,56
2019-04-25,54
2019-04-26,56
2019-04-27,43
2019-04-28,39
2019-04-29,45
2019-04-30,45
