Category: All categories

Day,bitcoin: (Worldwide)
2015-07-01,84
2015-07-02,78
2015-07-03,78
2015-07-04,81
2015-07-05,85
2015-07-06,100
2015-07-07,86
2015-07-08,92
2015-07-09,84
2015-07-10,89
2015-07-11,82
2015-07-12,96
2015-07-13,90
2015-07-14,78
2015-07-15,82
2015-07-16,78
2015-07-17,71
2015-07-18,75
2015-07-19,74
2015-07-20,76
2015-07-21,76
2015-07-22,80
2015-07-23,67
2015-07-24,73
2015-07-25,70
2015-07-26,79
2015-07-27,77
2015-07-28,81
2015-07-29,70
2015-07-30,71
2015-07-31,65
