Category: All categories

Day,bitcoin: (Italy)
2015-07-01,42
2015-07-02,54
2015-07-03,100
2015-07-04,54
2015-07-05,68
2015-07-06,70
2015-07-07,37
2015-07-08,66
2015-07-09,69
2015-07-10,50
2015-07-11,44
2015-07-12,67
2015-07-13,52
2015-07-14,36
2015-07-15,39
2015-07-16,42
2015-07-17,42
2015-07-18,43
2015-07-19,53
2015-07-20,28
2015-07-21,48
2015-07-22,36
2015-07-23,31
2015-07-24,30
2015-07-25,46
2015-07-26,35
2015-07-27,40
2015-07-28,35
2015-07-29,36
2015-07-30,28
2015-07-31,67
