Category: All categories

Day,bitcoin: (Italy)
2015-12-01,53
2015-12-02,54
2015-12-03,53
2015-12-04,37
2015-12-05,74
2015-12-06,38
2015-12-07,37
2015-12-08,67
2015-12-09,88
2015-12-10,100
2015-12-11,77
2015-12-12,59
2015-12-13,37
2015-12-14,38
2015-12-15,67
2015-12-16,48
2015-12-17,65
2015-12-18,67
2015-12-19,37
2015-12-20,51
2015-12-21,68
2015-12-22,49
2015-12-23,69
2015-12-24,20
2015-12-25,59
2015-12-26,58
2015-12-27,57
2015-12-28,22
2015-12-29,47
2015-12-30,55
2015-12-31,63
