Category: All categories

Day,bitcoin: (Italy)
2018-04-01,100
2018-04-02,77
2018-04-03,84
2018-04-04,76
2018-04-05,86
2018-04-06,75
2018-04-07,66
2018-04-08,57
2018-04-09,75
2018-04-10,66
2018-04-11,72
2018-04-12,74
2018-04-13,79
2018-04-14,57
2018-04-15,58
2018-04-16,67
2018-04-17,70
2018-04-18,59
2018-04-19,66
2018-04-20,73
2018-04-21,68
2018-04-22,64
2018-04-23,83
2018-04-24,75
2018-04-25,70
2018-04-26,64
2018-04-27,67
2018-04-28,49
2018-04-29,55
2018-04-30,50
