Category: All categories

Day,bitcoin: (Worldwide)
2021-02-01,38
2021-02-02,35
2021-02-03,36
2021-02-04,39
2021-02-05,35
2021-02-06,42
2021-02-07,38
2021-02-08,83
2021-02-09,100
2021-02-10,66
2021-02-11,61
2021-02-12,59
2021-02-13,48
2021-02-14,53
2021-02-15,54
2021-02-16,61
2021-02-17,69
2021-02-18,59
2021-02-19,69
2021-02-20,75
2021-02-21,68
2021-02-22,75
2021-02-23,96
2021-02-24,70
2021-02-25,57
2021-02-26,60
2021-02-27,48
2021-02-28,55
