Category: All categories

Day,bitcoin: (Worldwide)
2019-01-01,78
2019-01-02,97
2019-01-03,94
2019-01-04,88
2019-01-05,68
2019-01-06,78
2019-01-07,89
2019-01-08,89
2019-01-09,89
2019-01-10,100
2019-01-11,90
2019-01-12,75
2019-01-13,75
2019-01-14,91
2019-01-15,86
2019-01-16,81
2019-01-17,77
2019-01-18,68
2019-01-19,67
2019-01-20,63
2019-01-21,71
2019-01-22,71
2019-01-23,69
2019-01-24,75
2019-01-25,69
2019-01-26,62
2019-01-27,61
2019-01-28,83
2019-01-29,79
2019-01-30,75
2019-01-31,74
