Category: All categories

Day,bitcoin: (Worldwide)
2020-11-01,44
2020-11-02,44
2020-11-03,40
2020-11-04,38
2020-11-05,62
2020-11-06,68
2020-11-07,52
2020-11-08,49
2020-11-09,55
2020-11-10,47
2020-11-11,48
2020-11-12,51
2020-11-13,59
2020-11-14,47
2020-11-15,43
2020-11-16,58
2020-11-17,81
2020-11-18,95
2020-11-19,77
2020-11-20,80
2020-11-21,79
2020-11-22,68
2020-11-23,71
2020-11-24,98
2020-11-25,88
2020-11-26,100
2020-11-27,73
2020-11-28,63
2020-11-29,60
2020-11-30,84
