Category: All categories

Day,bitcoin: (Worldwide)
2022-07-01,100
2022-07-02,83
2022-07-03,82
2022-07-04,86
2022-07-05,90
2022-07-06,81
2022-07-07,79
2022-07-08,83
2022-07-09,67
2022-07-10,68
2022-07-11,79
2022-07-12,78
2022-07-13,76
2022-07-14,77
2022-07-15,70
2022-07-16,61
2022-07-17,65
2022-07-18,78
2022-07-19,78
2022-07-20,87
2022-07-21,91
2022-07-22,77
2022-07-23,59
2022-07-24,57
2022-07-25,67
2022-07-26,71
2022-07-27,68
2022-07-28,69
2022-07-29,65
2022-07-30,60
2022-07-31,57
