Category: All categories

Day,bitcoin: (Worldwide)
2016-07-01,80
2016-07-02,73
2016-07-03,78
2016-07-04,75
2016-07-05,76
2016-07-06,74
2016-07-07,78
2016-07-08,77
2016-07-09,100
2016-07-10,80
2016-07-11,74
2016-07-12,71
2016-07-13,67
2016-07-14,64
2016-07-15,64
2016-07-16,57
2016-07-17,63
2016-07-18,60
2016-07-19,60
2016-07-20,59
2016-07-21,61
2016-07-22,57
2016-07-23,55
2016-07-24,60
2016-07-25,57
2016-07-26,64
2016-07-27,68
2016-07-28,60
2016-07-29,58
2016-07-30,56
2016-07-31,60
